comments	contain_gender_bias	bias	hate
여자 61% 30대 36% ㅎㄷㄷ... 젊은 남편분들.. 경제권은 절대 아내에게 넘겨주지 마시고 아직 결혼안하신 능력남들은 국제결혼 추천드려요...일본여자 노려보세요..	True	gender	offensive
여자 = 돈 뜯을라고 그런거구만남자 강지환 = 한번 먹어볼려고 그러다가 그런거고만	True	gender	hate
여자 교도소 가고 싶다...킁킁킁	True	gender	hate
여자 내스탈인데 뺏고싶네	True	gender	offensive
여자 너무 늙었네 우웩	True	gender	offensive
여자 너무 여우 같아 보이던데이쁜척하고	True	gender	offensive
여자 땡잡았네ㅋㅋ여자들 돈벌기 참 쉬워	True	gender	hate
여자 만나다 질리면 대충 버리는거지; 역시 멋진 남자, 현명한 남자 만석씨	True	gender	hate
여자 면상을 보니 천달러도 많이 책정한거 같은데?	True	gender	hate
여자 몸매 오지네. 남자는 외모가 좀 딸리네	True	gender	offensive
여자 비율 봐라 ㅋㅋㅋㅋ 또 김치녀들 몰려와서 기안 까네	True	gender	hate
여자 비율이 높으면 악플이 많다	True	gender	hate
여자 서른 넘으면 답없긴 하지 ㅠㅠ 25살 부터 할머니 취급 당함 ㅋㅋ	True	gender	offensive
여자 아이돌이 뜰 생각은 안하고 연애부터 ㅉㅉ	True	gender	offensive
여자 얼굴이 궁금햄	False	none	none
여자 연예인들은 참 힘들겠다ㅠㅠ	True	gender	none
여자 오윤아 닮앗던데 내스탈	False	none	none
여자 이쁘다.. 저러니 사귀지 부럽다	True	gender	none
여자 입은 오랄하라고 있는건디...	True	gender	hate
여자 집에 남자가 들어갔을 때 : 외간남자 데려왔다고 욕함. 남자집에 여자가 들어갔을 때 : 외간남자 집에 갔다고 욕함. 지들 스스로 성범죄자라고 말하고 다님ㅋㅋㅋ ‘일부’ 남자들 반응 신박하네요. 지능 수준 바닥임	True	gender	hate
여자 팔자 뒤웅박 팔자	True	gender	hate
여자가 99억명이면 좋겠다. 그럼 결혼하기 쉬울텐데.. 골라먹을수 있으니..	True	gender	hate
여자가 감히 욕을 해??? 좀 맞자 가 정상이라는 한국남자들 역시 그 성별 엄청 감정적이네	True	gender	hate
여자가 기가 더 쎈건가!?애들이 제다 지엄마네~~	True	gender	offensive
여자가 나이 많으면 이혼율 높은거 RG?	True	gender	hate
여자가 남자를 잘 후려쳤네. 평범한 직장인이 자기보다 수입 최소몇배는 많은 남자 만나서 직장관두고 집에서 편하게 있는다니 여자란 성별은 존나의존적이고 남자에 기생하는 성별이구나.	True	gender	hate
여자가 너무아까움	True	gender	none
여자가 문제네 냄새난다	True	gender	hate
여자가 술쳐먹고 방송 나오는 게 좋나? ㅉㅉ	True	gender	offensive
여자가 시집가면 귀머거리 3년 벙어리3년 장님3년이라는 말도 있듯이 참고 살다보면 언젠가는 좋은 일이 있을수도 있는데 요즘은 너무 이혼이 많은것 같다	True	gender	offensive
여자가 아깝다...그냥일반인과 결혼하지...	True	gender	offensive
여자가 아깝지	True	gender	none
여자가 얼마나 싫으면 얼굴도 안볼려할까	False	none	none
여자가 저런 말한다는거자체가 얼마나 매력있냐.. 자이언트핑크 매력 더생김..	True	gender	none
여자가 제정신이 아닌가보다..... ㅋㅋㅋ	True	gender	offensive
여자가봐도 왜케 사랑스럽고 귀엽고 예쁘냐~ 현무, 한 눈에 뿅! 갈만	False	none	none
여자나이 30이면 어후..,	True	gender	offensive
여자나이 38이면 거의 썩은고기 수준임..겉은 번드르르 화장해도 다티남	True	gender	hate
여자는 25 세 넘으면 끝이다 . 걸그룹은 딱 25 세 미만까지만	True	gender	hate
여자는 그냥 얼굴이야.. 아무리 돈이 많아도 감정은 절대로 안생기거든 남자는 여자얼굴 절대로 포기안한다	True	gender	offensive
여자는 나이많으면 버려야지	True	gender	hate
여자는 무조건 어려야됨 ㅋㅋ 솔직히 늙은여자는 쓸모가없지 돈많은 소지섭이 17살 연하녀 만나는건 당연한일	True	gender	hate
여자는 살찌면 성격도 난폭해지더라	True	gender	hate
여자는 어려야 함 연애는 막하고 장가갈때는 최대한 어린친구로 ㄱ ㄱ ㄱ 여자나이 30이상은 비추	True	gender	offensive
여자는 어린게 최고지. 연상?줌마는 믿고 거른다	True	gender	hate
여자는 얼굴보다 요리실력. 근데 얼굴도 이쁘심.	True	gender	none
여자는 역시 꾸미기전과 후가 하늘과땅차이....진짜미인은 청바지에 싸구려 면티만 입어도 빛이나더라	True	gender	offensive
여자는 역시 널널한 와이셔츠 입었을 때가 제일 좋아.ㅎㅎ 김지원 너무 예쁘다.ㅎㅎ	True	gender	none
여자는 자기얼굴 보여주고싶어 하는데...우왁굳은 얼굴에 자신없는지 아니면 얼굴 알려지면 안되는게 있나보네..	False	none	offensive
여자는 최소한 띠동갑 이상 남자 만나서 조신하게 살고, 혹 남자가 먼저 하늘로가면, 자기가 잘못해서 그런거라 반성하며, 죽을때까지 혼자 있어야함..	True	gender	hate
여자댓글이 70%네. 저걸 편집이 아닌 현실로 해야 김치년들의 남편, 시댁에 대해 공격할 수 있는 근거가 되거든 ㅋㅋ	True	gender	hate
여자도 군대 가면 잘할수 있다 가즈아	True	gender	offensive
여자도 대단 정신이 없었다 한들 자고 일어나니 옷이 다 벗겨져 있는데 그냥 넘어가다니 그것도 대단하다	True	gender	offensive
여자도 앞으로 남자들한테 밥 얻어 먹지 마라.빈대년들아	True	gender	hate
여자도 출신이 의심스러움.사랑했던관계라기보다는남자발목잡으려고 그러는거같은데..	True	gender	hate
여자들 몸둥이 함부로 굴리고 다니면 저리 인생 쫑난다.조심해라!	True	gender	hate
여자들 미쳤어 남편 밥차리는게 그렇게싫냐?	True	gender	offensive
여자들 연예인이 술 마시자면 졸졸 따라다니냐	True	gender	offensive
여자들 진짜 질투 개쩌넼ㅋㅋㅋㅋㅋㅋㅋ	True	gender	none
여자들것도 해킹해봐라..남자를 걸레짝취급하고 물건취급하고 그럴걸??	True	gender	hate
여자들도 아무한테나 자기야라고하는사람있는데 그것도성희롱인것같은데요	True	gender	none
여자들만 싫어함 남자들은 다 좋아함	True	gender	offensive
여자들만 유독 열광하는 서현진	True	gender	hate
여자들아..프로듀스48 보는데 자꾸 초치지마. 그리고 관심없음 그냥 댓글을 달지마.	True	gender	hate
여자들얼굴 죄자부담 스럽지 ㅡㅡ 성형을 해서그런가 ㅡ다이상하게생김 ㅡ이번시즌은 이필모 부인 처럼 자연스런얼굴 이 없네	False	others	hate
여자들에게 입소문타면 아주 난리나죠ㅋㅋ 별거아닌 사건도 여성분들 입소문을 타고나면 엄청 부풀어져 있어요ㅋㅋㅋㅋ 이래서 옛말에 여자들은 혀를 조심해라 라는말이있습니다...	True	gender	offensive
여자들은 군대안가는거 행복한줄알아라	True	gender	hate
여자들은 기안84 못 잡아먹어서 안달이네ㅋㅋㅋ	True	gender	offensive
여자들은 남자한테 힘든일 생기면 같이 떠안으려안하고 도망치는게 먼저 같아	True	gender	offensive
여자들은 반성해라 60넘는 돼지들이여	True	gender	hate
여자들은 왜 똥싸면서 스마트폰으로 페북을보나요?	True	gender	hate
여자들은 왜 세상이 전부 자기들한테 맞춰야한다고 생각하지? 예능, 영화, 드라마 전부 자기입맛에 맞춰달라고 징징. 진짜 역겹고 애새끼같음.	True	gender	hate
여자들은 왜 윤아를 그렇게 싫어할까요?	True	gender	none
여자들은 이상함.. 돈없는 집 어디 9남매 낳아 기르는 여자도 욕하더니 반대로 재벌가에 시집가는 여자도 욕함.. 뭐어쩌라고?	True	gender	offensive
여자들이 80프로잉 악플 남자는 여자욕 안해	True	gender	offensive
여자들이 드라마 보고 평가하는 기준 .. 오로지 남주가 잘생겼냐에만 생오줌 질질싸면서 초점이 맞추어져 있지	True	gender	hate
여자들이 임현주 싫어하는 이유지들은 평생 남자한테 먼저 다가가지 못하고 수동적으로 기다리기만 했는데임현주는 좋아하는 거 맘껏 표현하고매력 표출하는 거 보고 반감 느끼는 거	True	gender	offensive
여자들이 죽인 유니. 진짜 한국여자들 설리 구하라도 죽이더니 예쁘고 몸매좋은여자들만보면 못물어뜯어서 안달남. 대단해	True	gender	hate
여자들이 지금 이때다하고 욕하는중 ㅋㅋㅋ	True	gender	none
여자들한테 엄청 밉보여서그런듯...사실 장신영은 엄청 응원 해놓고 정겨운은 왜 욕하고~~지들 맘에 안들면 버렇지...이프로 주시청층이 통계나오지??ㅋㄴ	True	gender	hate
여자때문에 남자가피해보네	True	gender	hate
여자를 완전 쓰레기로 만드네.. 내 아기라면 책임 지겠다? 읽은 사람이 기분 더러워지네.	False	none	hate
여자분 이쁘고 성격좋은거 같음~~정준이 너무 들이대도 다 맞춰주네~이쁜 사랑 키워가세요~~여자분이 이뿌니까 질투하는 사람이 많네..신경쓰지 마셔요~~다 자격지심이니..	False	none	offensive
여자분들 다들 살빠진 홍윤화 씨처럼 생기셨을거 같아요 ^^	True	gender	hate
여자분들!!! 구하라 전 남친 최종범 인스타 들어가보세요 얼굴 잘생겼습니다	True	gender	offensive
여자분들!!! 솔직히 이던이 친오빠였으면 좋겠죠?	True	gender	none
여자분은 게임방송국에서 일하셨던분으로 방송인인데 연예인 그런게 맞죠ㅋㅋ	False	none	none
여자송혜교 현빈ㅋㅋㅋㅋㅋㅋ이둘이 더만났으면ㅋㅋㅋㅋ	False	none	offensive
여자아이돌 죄다 일진 양아치 꼴초 냄비임	True	gender	hate
여자애들 질투 개쩐다 아이즈원은 한명빼고 다들 외모 출중해서 뽑힐만했어 한명이 누군지는 알지?ㅋㅋ	True	gender	offensive
여자에 매력은 긴 다리와 아담한 엉덩이 그리고 큰 가슴에서 나온다 ㅋ 이효리는 얼굴 외에는 여러모로 아쉽다	True	gender	hate
여자였으면 국민OOO으로 등극하고 팬 1도 없이 다 떠낫을텐데 아직도 팬들이 있네	True	gender	hate
여자의 눈물이 증거다	True	gender	offensive
여자의 부류는 이렇게 나뉜다.박보영 > 이나영 > 설현=아이린 >>>> 이태임 >=클라라	True	gender	hate
여자의 적은 여자. 여기서 풀메이크업이 왜 나오는데. 풀메이크업한게 죄인가?억울한 장자연은 이렇게 또 묻히는구나.	True	gender	none
여자의 적은 여자다	True	gender	offensive
여자의 적은 여자다 ㅋㅋ 미투피해자 vs 조민기 아내	True	gender	hate
여자인 내가봐도 미투는 변질됐어 내가봐도 불륜이지 미투는 아닌듯	True	gender	hate
여자인데 구혜선 진짜 실망입니다 결국 안재현이 한말들 반박도 못하고 사실증명 불가능한 자극적인 단어로 물타기 하네요	False	none	offensive
여자좋아하고 바람 잘 필 관상이니 조심하시오	True	gender	offensive
여자출연자들만 다나오지않음 진짜재밌는프로 장수하길~	True	gender	offensive
여자편은 재미없다. 차라리 새로운 남자 멤버를 만들어서 해라. 여자편은 진짜 재미없음.	True	gender	offensive
여자한사람 또 인생 만신창이 되어가고 있구나...서로좋으면 끝까지 지금처럼 웃으면서 살아라.. 마음변치말고.. 여러국민들이 지켜보고 있습니다.헤어지지 말고~~~!!!	True	gender	offensive
여자한테 꽃 같다고 하는게 얼마나 많은 문제를 초래하는지 모르는 사람들이 ㄷㄷ 이게 사과할 거린가 이러고 있으니 한숨 밖에 안 나온다 진짜	True	gender	offensive
여자한테 꽃이라는 표현은 좀 그렇네요	False	none	none
여적뭐하고 티비에나와서 연애잘하냐	False	none	offensive
여전히 예쁘시다.	False	none	none
여전히 이쁘시구만	False	none	none
여주 남주 밉상이야 이기적인 종자들	False	none	offensive
여주 손예진이 했으먄 좋겠다	False	none	none
여주 옷을 보면 볼수록 이다희가 생각나네ㅜㅜ잘 어울렸을꺼 같은데....	False	none	none
여주 진짜 못생겼네 서강준 봉사하는 기분일듯	False	others	offensive
여주가 김남주만 아니었어도 봤을 텐데	False	others	offensive
여주가 너무 무매력이다ㅠㅠ 안 이뻐보여요ㅠㅠ	False	none	none
여주가 못생겨서 작품에 몰입이 잘됨.	False	others	offensive
여주가 이선경보다 요즘 잘나가는 소녀시대 윤아엿으면더 연기 잘햇을텐데..	False	none	offensive
여주가 좀 아쉽네 요즘 최고 대세 갓설현이 여주였으면 시청율 50%는 따논 밥상이었을텐데	False	none	none
여주가있는이유는 마지막은 여자랑되겧ㄴ게원칙인데 ....제발 작가님 제발 ^^ 둘이그냥 다시만나게해줘요제발 ^^	True	gender	none
여주도 좀 꾸미고 나왔으면 남주는 잘생기게 나오는데	True	gender	offensive
여진구 남주라 안 보게 되는...	False	none	offensive
여진구 프랑켄슈타인...진짜 몰입방해꾼그냥 아이유 혼자 다살림	False	none	offensive
여친만나는건 안궁금했는데 뭥미~~	False	none	offensive
여태 강성훈이 젝키에 해준게 얼만데 욕하나요? 제정신인가요?	False	none	offensive
여태까지 해외 국적이면서 예능 나와서 그렇게 돈을 쓸어담아 갔구나	False	others	offensive
여튼 부러워요 !	False	none	none
여행가지고 참 오래도 우려먹는다	False	none	offensive
여행갔다 하은이랑 셋이서 여행오신거 봤는데 딸과 너무잘놀아주시고 인사도 먼저해주시고 이쁜가족이였어요~ 네가족 행복하세요^^	False	none	none
여행은 꿈도 못꾸는 사람들도 있습니다 네이버와 기자님들의 생각과 배려가 아쉽네요 좋은 뉴스의 조건은 초등학생들도 배운답니다	False	others	none
여혐민국에서 여배우로 살기 참 힘들다;;;	True	gender	offensive
여형사빼고 멤버그대로 시즌2가자	False	none	offensive
역겨워. 더러워. 저번에 걸렸을때 수사만 제대로 했으면 다음 피해자는 없었을텐데.. 그때 반성하는척 피해자코스프레 연기 쩔더만. 역시 연예인들은 타고 나야하나봐. 범죄 저지르고서도 하나 같이 다들 연기를 너무 잘하셔.	False	others	hate
역대급 좋아하네 꼴폐미 드라마 ..들어간 돈이 아까움 ㅋㅋ 현실성이라고는 단 1%도 없는	True	gender	hate
역대급 철판이다	False	none	offensive
역대급으로 재미없다	False	none	none
역량이 안되면 사극은 하지말자	False	none	none
역병에 국경도 초월한 시대인 데 참 인정머리.없는.사람들... 우한교포들 왜 입국시키냐며 반대시위하는 이들과 다를.바 없다.	False	none	none
